epoch,accuracy,iou_coefficient,jaccard_index,loss,val_accuracy,val_iou_coefficient,val_jaccard_index,val_loss
0,0.5062110424041748,0.19677825272083282,0.18578749895095825,1.4784601926803589,0.522563099861145,0.19161809980869293,0.18358755111694336,1.405758261680603
1,0.5216087698936462,0.21731352806091309,0.20536217093467712,1.3870007991790771,0.5216231346130371,0.19906996190547943,0.19131989777088165,1.358405351638794
2,0.5256003141403198,0.2185308039188385,0.20777271687984467,1.3579955101013184,0.5318625569343567,0.23156270384788513,0.21899443864822388,1.3383013010025024
3,0.530659556388855,0.22313761711120605,0.21188543736934662,1.3499983549118042,0.536272406578064,0.21145400404930115,0.20280808210372925,1.331982135772705
4,0.533412516117096,0.2223227322101593,0.21150612831115723,1.3424149751663208,0.5342337489128113,0.22216393053531647,0.2114107459783554,1.3290042877197266
5,0.5349357724189758,0.2258310317993164,0.2145872712135315,1.333260178565979,0.5375877618789673,0.2246929556131363,0.21395769715309143,1.3201186656951904
6,0.5354591012001038,0.2269584834575653,0.2154582440853119,1.3312015533447266,0.5342444777488708,0.239094078540802,0.2254067063331604,1.334120273590088
7,0.536637008190155,0.23021522164344788,0.21812984347343445,1.3249223232269287,0.5340955257415771,0.23907828330993652,0.2255355268716812,1.3136067390441895
8,0.5394050478935242,0.23102301359176636,0.2189679890871048,1.316270112991333,0.5350400805473328,0.2153063863515854,0.20645074546337128,1.3107517957687378
9,0.5384379625320435,0.23254500329494476,0.22032864391803741,1.3147445917129517,0.5321940183639526,0.24502772092819214,0.22959160804748535,1.3214441537857056
10,0.5392096638679504,0.23275934159755707,0.2206801325082779,1.3080257177352905,0.5358983278274536,0.22421827912330627,0.21444199979305267,1.297783374786377
11,0.5401933789253235,0.23509405553340912,0.22229164838790894,1.310020089149475,0.5359178185462952,0.23568719625473022,0.2235945761203766,1.2935264110565186
12,0.540726363658905,0.23422181606292725,0.2219618260860443,1.303236722946167,0.5382828116416931,0.22162985801696777,0.21288228034973145,1.295249581336975
13,0.5435016751289368,0.23747916519641876,0.22494928538799286,1.2941339015960693,0.5413761138916016,0.23901011049747467,0.22602443397045135,1.2776877880096436
14,0.5434109568595886,0.24056187272071838,0.22715437412261963,1.2913354635238647,0.5401490926742554,0.2233930230140686,0.21436093747615814,1.2804889678955078
15,0.5417499542236328,0.23790234327316284,0.22533956170082092,1.2897785902023315,0.5401779413223267,0.2433001846075058,0.2303321808576584,1.2747173309326172
16,0.5449548363685608,0.24115391075611115,0.22788509726524353,1.2893822193145752,0.5414401888847351,0.24262569844722748,0.22943545877933502,1.2677226066589355
17,0.5423716902732849,0.240512415766716,0.22716782987117767,1.2872741222381592,0.5460603833198547,0.22385269403457642,0.21471819281578064,1.277384638786316
18,0.5460578799247742,0.24199214577674866,0.228546604514122,1.2805591821670532,0.5395759344100952,0.24469159543514252,0.2309413105249405,1.2676022052764893
19,0.5462311506271362,0.2435009628534317,0.22985205054283142,1.2767300605773926,0.5536757707595825,0.24911290407180786,0.23447857797145844,1.2576607465744019
