epoch,accuracy,iou_coefficient,jaccard_index,loss,val_accuracy,val_iou_coefficient,val_jaccard_index,val_loss
0,0.5103392004966736,0.42410168051719666,0.34322789311408997,0.4932801425457001,0.522563099861145,0.442775696516037,0.35475242137908936,0.47743457555770874
1,0.5212291479110718,0.44103771448135376,0.3534153401851654,0.47876840829849243,0.522563099861145,0.442775696516037,0.35475242137908936,0.47743457555770874
2,0.5212324857711792,0.4409957826137543,0.35349616408348083,0.47876518964767456,0.522563099861145,0.442775696516037,0.35475242137908936,0.47743457555770874
3,0.521232008934021,0.4409703314304352,0.35467302799224854,0.4787657558917999,0.522563099861145,0.442775696516037,0.35475242137908936,0.47743457555770874
4,0.5212322473526001,0.4409981966018677,0.3540964722633362,0.47876548767089844,0.522563099861145,0.442775696516037,0.35475242137908936,0.47743457555770874
5,0.5212323069572449,0.44100967049598694,0.3538592457771301,0.47876521944999695,0.522563099861145,0.442775696516037,0.35475242137908936,0.47743457555770874
6,0.5212327241897583,0.44106394052505493,0.3538576662540436,0.478765070438385,0.522563099861145,0.442775696516037,0.35475242137908936,0.47743457555770874
7,0.5212327241897583,0.441019207239151,0.3535988926887512,0.47876495122909546,0.522563099861145,0.442775696516037,0.35475242137908936,0.47743457555770874
8,0.521232008934021,0.4410000145435333,0.35370969772338867,0.47876569628715515,0.522563099861145,0.442775696516037,0.35475242137908936,0.47743457555770874
9,0.5212321877479553,0.441018670797348,0.3538554012775421,0.47876542806625366,0.522563099861145,0.442775696516037,0.35475242137908936,0.47743457555770874
10,0.5212323665618896,0.441033273935318,0.3534797430038452,0.4787651002407074,0.522563099861145,0.442775696516037,0.35475242137908936,0.47743457555770874
11,0.5212326645851135,0.4410395622253418,0.353913277387619,0.478765070438385,0.522563099861145,0.442775696516037,0.35475242137908936,0.47743457555770874
12,0.5212326645851135,0.44099363684654236,0.35346120595932007,0.47876498103141785,0.522563099861145,0.442775696516037,0.35475242137908936,0.47743457555770874
13,0.5212322473526001,0.44107070565223694,0.35362398624420166,0.4787653684616089,0.522563099861145,0.442775696516037,0.35475242137908936,0.47743457555770874
14,0.5212326645851135,0.4410190284252167,0.35387927293777466,0.4787651002407074,0.522563099861145,0.442775696516037,0.35475242137908936,0.47743457555770874
15,0.5212327241897583,0.44101011753082275,0.35355958342552185,0.47876498103141785,0.522563099861145,0.442775696516037,0.35475242137908936,0.47743457555770874
16,0.5212319493293762,0.44104883074760437,0.35376203060150146,0.4787658751010895,0.522563099861145,0.442775696516037,0.35475242137908936,0.47743457555770874
17,0.521232545375824,0.44097211956977844,0.35373690724372864,0.4787651002407074,0.522563099861145,0.442775696516037,0.35475242137908936,0.47743457555770874
18,0.5212324261665344,0.44099870324134827,0.3538666069507599,0.47876521944999695,0.522563099861145,0.442775696516037,0.35475242137908936,0.47743457555770874
19,0.5212327241897583,0.44100555777549744,0.3534877300262451,0.47876498103141785,0.522563099861145,0.442775696516037,0.35475242137908936,0.47743457555770874
