epoch,accuracy,iou_coefficient,jaccard_index,loss,val_accuracy,val_iou_coefficient,val_jaccard_index,val_loss
0,0.515738844871521,0.20369499921798706,0.19304099678993225,1.4295622110366821,0.522563099861145,0.2005109190940857,0.1916891187429428,1.3740042448043823
1,0.5249185562133789,0.2183934450149536,0.20745569467544556,1.361087441444397,0.5314833521842957,0.2229996770620346,0.21336126327514648,1.330553412437439
2,0.5293486714363098,0.22437214851379395,0.21295394003391266,1.341822862625122,0.5381194949150085,0.21364086866378784,0.20497073233127594,1.3223198652267456
3,0.5332080721855164,0.22825972735881805,0.21637791395187378,1.3290284872055054,0.5182628035545349,0.20371145009994507,0.1967323273420334,1.332391381263733
4,0.536675751209259,0.23133935034275055,0.2189478725194931,1.3194268941879272,0.5288820862770081,0.24848705530166626,0.23288126289844513,1.3148900270462036
5,0.5380797386169434,0.23308219015598297,0.2207411378622055,1.3123420476913452,0.5371485352516174,0.22078362107276917,0.21142712235450745,1.3024030923843384
6,0.5393619537353516,0.234604150056839,0.2218639999628067,1.3086597919464111,0.5274112224578857,0.2512151598930359,0.23510859906673431,1.3117066621780396
7,0.5398850440979004,0.23501254618167877,0.22217942774295807,1.3067435026168823,0.5321595072746277,0.2621288001537323,0.24384713172912598,1.301794409751892
8,0.5404159426689148,0.23717929422855377,0.223901629447937,1.300607442855835,0.5376667976379395,0.22729186713695526,0.21673178672790527,1.292943000793457
9,0.5400475263595581,0.23807701468467712,0.22494322061538696,1.295064926147461,0.5392031073570251,0.23726610839366913,0.2250933051109314,1.2858140468597412
10,0.5422580242156982,0.23813116550445557,0.22485102713108063,1.297863245010376,0.54184490442276,0.24763670563697815,0.23306189477443695,1.277389407157898
11,0.5427699685096741,0.23999981582164764,0.2265690267086029,1.294710397720337,0.5403549075126648,0.22028183937072754,0.2113291174173355,1.2960548400878906
12,0.5409967303276062,0.23916175961494446,0.2257644683122635,1.290271520614624,0.5394693613052368,0.229802668094635,0.2192128300666809,1.2787894010543823
13,0.5416802763938904,0.24086861312389374,0.2271592617034912,1.2870653867721558,0.5403543710708618,0.21822971105575562,0.20989732444286346,1.2843725681304932
14,0.5412356853485107,0.2406245470046997,0.2274187058210373,1.2849887609481812,0.5434614419937134,0.2385115772485733,0.22584182024002075,1.2656283378601074
15,0.5442851185798645,0.24242840707302094,0.2284718155860901,1.2829166650772095,0.5437212586402893,0.2323591262102127,0.2213863879442215,1.2689567804336548
16,0.5419203042984009,0.2415325939655304,0.22811128199100494,1.284489631652832,0.5321422815322876,0.228661447763443,0.21767421066761017,1.302069067955017
17,0.5400628447532654,0.23742716014385223,0.22509481012821198,1.2902814149856567,0.5408985614776611,0.2465691715478897,0.23295235633850098,1.2682961225509644
18,0.5438851714134216,0.2437795102596283,0.22980725765228271,1.2800673246383667,0.5421932339668274,0.23771308362483978,0.22516952455043793,1.2720450162887573
19,0.5456478595733643,0.24423326551914215,0.2304445505142212,1.2756072282791138,0.5427823662757874,0.23562608659267426,0.22455516457557678,1.2714614868164062
20,0.5429553389549255,0.24567101895809174,0.2314857393503189,1.2769672870635986,0.5443025827407837,0.21890324354171753,0.21013735234737396,1.285043716430664
21,0.5437191128730774,0.24358774721622467,0.22972042858600616,1.2761056423187256,0.5493507981300354,0.23913569748401642,0.22714251279830933,1.2624825239181519
22,0.5464082956314087,0.24638164043426514,0.23224520683288574,1.2706295251846313,0.5451667904853821,0.23416170477867126,0.22295953333377838,1.2652989625930786
23,0.5479790568351746,0.24714457988739014,0.23275402188301086,1.2679671049118042,0.5471572875976562,0.2629346251487732,0.245566263794899,1.261372685432434
24,0.5479630827903748,0.24892164766788483,0.23423431813716888,1.2647711038589478,0.549193799495697,0.26028972864151,0.2446022927761078,1.253531813621521
25,0.5473953485488892,0.24752593040466309,0.23315691947937012,1.2690380811691284,0.5498527884483337,0.23057490587234497,0.2205277383327484,1.268345832824707
26,0.5484461188316345,0.2475062906742096,0.23355025053024292,1.2638752460479736,0.5459620356559753,0.2449101358652115,0.23259463906288147,1.2598222494125366
27,0.5489705801010132,0.2499976009130478,0.23573049902915955,1.258424162864685,0.5418434143066406,0.2384657859802246,0.22731857001781464,1.2800629138946533
28,0.5470155477523804,0.2481943815946579,0.23406580090522766,1.2663066387176514,0.5432574152946472,0.24579977989196777,0.23196378350257874,1.2614678144454956
29,0.5480937957763672,0.24883411824703217,0.23453882336616516,1.2592153549194336,0.5461357235908508,0.2403525412082672,0.22932538390159607,1.2791239023208618
