epoch,accuracy,iou_coefficient,jaccard_index,loss,val_accuracy,val_iou_coefficient,val_jaccard_index,val_loss
0,0.5113292336463928,0.19717055559158325,0.18772725760936737,1.455091118812561,0.5321775078773499,0.1834009885787964,0.17837867140769958,1.365816354751587
1,0.5246603488922119,0.21887020766735077,0.20785121619701385,1.3615683317184448,0.5405833125114441,0.20088762044906616,0.19407109916210175,1.3305202722549438
2,0.5291439890861511,0.22150194644927979,0.21062444150447845,1.350579857826233,0.5390803217887878,0.20591986179351807,0.19808289408683777,1.3229132890701294
3,0.5296070575714111,0.22240899503231049,0.2114669382572174,1.3454011678695679,0.5421283841133118,0.22699669003486633,0.21642115712165833,1.3083157539367676
4,0.5325541496276855,0.2277725636959076,0.2158823162317276,1.3317296504974365,0.5417523384094238,0.24864034354686737,0.23282276093959808,1.3096392154693604
5,0.5333808064460754,0.22640731930732727,0.21469135582447052,1.333609938621521,0.5439333915710449,0.21050454676151276,0.20298025012016296,1.3096089363098145
6,0.5353728532791138,0.23162372410297394,0.21948745846748352,1.3197596073150635,0.5457040071487427,0.22768191993236542,0.2174127846956253,1.2848917245864868
7,0.535601794719696,0.23218536376953125,0.21986369788646698,1.3159626722335815,0.5437135696411133,0.23799841105937958,0.22409211099147797,1.2959312200546265
8,0.5357037782669067,0.23329991102218628,0.22075097262859344,1.3134750127792358,0.5454304218292236,0.23668530583381653,0.22400929033756256,1.2803434133529663
9,0.5380047559738159,0.23746860027313232,0.2244310826063156,1.3021881580352783,0.5464931130409241,0.25556501746177673,0.23832745850086212,1.284335732460022
10,0.5411906242370605,0.23523357510566711,0.22287453711032867,1.3026983737945557,0.5457714796066284,0.2481839507818222,0.23263414204120636,1.2837374210357666
11,0.5410783886909485,0.23796138167381287,0.224928617477417,1.2950918674468994,0.5509085059165955,0.24559174478054047,0.2319486439228058,1.2725857496261597
12,0.5437661409378052,0.24192573130130768,0.22838148474693298,1.2921220064163208,0.5319556593894958,0.24327969551086426,0.22860296070575714,1.2808809280395508
