epoch,accuracy,iou_coefficient,jaccard_index,loss,val_accuracy,val_iou_coefficient,val_jaccard_index,val_loss
0,0.5208016633987427,0.4399724304676056,0.36080777645111084,0.47958046197891235,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
1,0.5212381482124329,0.4410206973552704,0.3623470067977905,0.47875988483428955,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
2,0.5212374329566956,0.44101443886756897,0.3628603518009186,0.47875991463661194,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
3,0.5212375521659851,0.44103431701660156,0.3636576533317566,0.47875988483428955,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
4,0.5212376713752747,0.44100117683410645,0.3619655668735504,0.47875964641571045,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
5,0.5212377905845642,0.44099605083465576,0.36255744099617004,0.478759765625,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
6,0.5212380886077881,0.44109296798706055,0.36382177472114563,0.47875988483428955,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
7,0.5212376117706299,0.44097432494163513,0.36352378129959106,0.47876012325286865,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
8,0.521237850189209,0.44085144996643066,0.3628992438316345,0.47875964641571045,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
9,0.5212377905845642,0.4411819875240326,0.36186960339546204,0.4787600636482239,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
10,0.5212379693984985,0.44084373116493225,0.36239486932754517,0.47875961661338806,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
11,0.5212376117706299,0.4410247802734375,0.3628842532634735,0.4787600040435791,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
12,0.5212374925613403,0.44102323055267334,0.36433181166648865,0.4787600636482239,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
13,0.5212373733520508,0.44093677401542664,0.3611709475517273,0.47876015305519104,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
14,0.5212377309799194,0.44103407859802246,0.3633969724178314,0.4787600040435791,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
15,0.5212373733520508,0.4410965144634247,0.3627750873565674,0.4787602722644806,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
16,0.5212376117706299,0.44099855422973633,0.3622515797615051,0.47876012325286865,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
17,0.521238386631012,0.4409538209438324,0.3629966378211975,0.47875913977622986,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
18,0.5212387442588806,0.44104450941085815,0.36260056495666504,0.47875890135765076,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
19,0.5212387442588806,0.4410490393638611,0.3638218939304352,0.47875896096229553,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
