epoch,accuracy,iou_coefficient,jaccard_index,loss,val_accuracy,val_iou_coefficient,val_jaccard_index,val_loss
0,0.5195798277854919,0.4384803771972656,0.36050817370414734,0.4809401333332062,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
1,0.52121502161026,0.4410257935523987,0.3639974892139435,0.47878289222717285,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
2,0.5212162733078003,0.4409988224506378,0.36258214712142944,0.4787811040878296,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
3,0.5212159156799316,0.4409499764442444,0.36367160081863403,0.47878146171569824,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
4,0.5212171077728271,0.44120025634765625,0.3630339205265045,0.4787805378437042,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
5,0.5212166905403137,0.4409228265285492,0.3619236350059509,0.4787810742855072,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
6,0.5212165713310242,0.4407857656478882,0.36366549134254456,0.47878098487854004,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
7,0.5212173461914062,0.44098255038261414,0.3635222911834717,0.4787796437740326,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
8,0.5212174654006958,0.4409109950065613,0.3623740077018738,0.478780061006546,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
9,0.5211951732635498,0.4408222436904907,0.3625712990760803,0.47880229353904724,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
10,0.5211745500564575,0.44090333580970764,0.3616963326931,0.478823184967041,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
11,0.5211734771728516,0.44094085693359375,0.36359190940856934,0.478824257850647,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
12,0.5211746096611023,0.4407961964607239,0.36237528920173645,0.478823184967041,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
13,0.5211756229400635,0.441001296043396,0.3624991178512573,0.4788219630718231,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
14,0.5211744904518127,0.4408895671367645,0.36241114139556885,0.4788229167461395,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
15,0.5211763381958008,0.44104433059692383,0.3637568950653076,0.478821337223053,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
16,0.5211741924285889,0.4408663511276245,0.36382877826690674,0.4788235127925873,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
17,0.5211765766143799,0.440863698720932,0.3625852167606354,0.4788212180137634,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
18,0.5211737751960754,0.44093725085258484,0.36286720633506775,0.47882363200187683,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
19,0.5211762189865112,0.4409535825252533,0.3623523414134979,0.47882193326950073,0.522563099861145,0.44522416591644287,0.3634636700153351,0.47743457555770874
