epoch,accuracy,iou_coefficient,jaccard_index,loss,val_accuracy,val_iou_coefficient,val_jaccard_index,val_loss
0,0.5130463242530823,0.2077518254518509,0.19665169715881348,1.420695424079895,0.522563099861145,0.23048339784145355,0.21656838059425354,1.3722922801971436
1,0.5220133662223816,0.21796129643917084,0.207161083817482,1.363114595413208,0.5264852643013,0.2230576127767563,0.21274875104427338,1.3314425945281982
2,0.5316177010536194,0.2227848619222641,0.212057426571846,1.34542715549469,0.5364633202552795,0.21456770598888397,0.20602837204933167,1.3267829418182373
3,0.5352495908737183,0.2250940203666687,0.21393786370754242,1.337321162223816,0.5361341834068298,0.22931593656539917,0.21820464730262756,1.317875862121582
4,0.5359870791435242,0.22885382175445557,0.21730448305606842,1.3259813785552979,0.5307703018188477,0.23348522186279297,0.22206920385360718,1.3186856508255005
5,0.5359371304512024,0.23011843860149384,0.218355193734169,1.3235658407211304,0.5341772437095642,0.22586733102798462,0.2155294418334961,1.3033356666564941
6,0.5360614657402039,0.23297709226608276,0.22071483731269836,1.3133997917175293,0.53703773021698,0.22556406259536743,0.21564698219299316,1.306097388267517
7,0.5380049347877502,0.23371551930904388,0.22130629420280457,1.3118354082107544,0.5361408591270447,0.24034328758716583,0.22760115563869476,1.2963593006134033
8,0.5379576086997986,0.2334815412759781,0.2213117629289627,1.3095693588256836,0.5325990319252014,0.24363747239112854,0.2293487936258316,1.30144202709198
9,0.5400987863540649,0.23793728649616241,0.22503221035003662,1.2998906373977661,0.5307508111000061,0.23441964387893677,0.22279268503189087,1.2967593669891357
